,placeId,userId,score
989,554303,Ga-yeon K,3
990,3901164,Ga-yeon K,2
991,1990451,Ga-yeon K,4
992,12635586,Ga-yeon K,5
993,6671988,Gamedol,4
994,1958940,Gayeong K,2
995,554537,Gayeong K,4
996,324891,Geon Hee L,1
997,1440196,George_Korean,5
998,10543181,Geumdan L,5
999,592506,Geumok,4
1000,592486,Geumok,4
1001,324888,Geumok,3
1002,325043,Geumok,4
1003,324887,Geumok,4
1004,592523,Geumran L,5
1005,7891834,Gina S,5
1006,7891939,GivsUsAHint,4
1007,4095685,GivsUsAHint,4
1008,324891,GivsUsAHint,5
1009,4798710,GivsUsAHint,5
1010,10288072,GivsUsAHint,3
1011,592490,GivsUsAHint,4
1012,1958940,GivsUsAHint,4
1013,1804662,GivsUsAHint,5
1014,10536576,GivsUsAHint,5
1015,1440196,GivsUsAHint,4
1016,2094166,GivsUsAHint,5
1017,554551,GivsUsAHint,2
1018,590748,GivsUsAHint,4
1019,324888,GivsUsAHint,5
1020,9796664,GivsUsAHint,4
1021,1957627,GoChangingman,3
1022,592658,GoChangingman,5
1023,1990451,GoChangingman,4
1024,7154877,Gon80,4
1025,1440196,Gooreum,5
1026,324888,Gooreum,4
1027,7891991,Gooreum,4
1028,4798711,Gooreum,5
1029,6570666,Gooreum,3
1030,3808256,Gooreum,4
1031,609340,Gooreum,5
1032,1379963,Gooreum,4
1033,8121881,Gooreum,4
1034,1862191,Gooreum,5
1035,2015834,Gouchang,5
1036,1379963,Grace H,5
1037,2194168,GraceEunhyeHong,4
1038,553546,GraceEunhyeHong,3
1039,320359,Greenfield T,5
1040,1842046,Guame,5
1041,4798715,GuckgunYi,4
1042,2194168,Guest J,5
1043,325043,H L,5
1044,1842046,H L,3
1045,553546,H849PQ_,3
1046,592486,H849PQ_,4
1047,2194168,H849PQ_,5
1048,1379963,H849PQ_,5
1049,1990451,H849PQ_,4
1050,4798715,H849PQ_,5
1051,6671988,H849PQ_,4
1052,6352852,H849PQ_,4
1053,1169465,H849PQ_,4
1054,325043,H849PQ_,4
1055,554303,H849PQ_,4
1056,324891,H849PQ_,4
1057,592495,H849PQ_,4
1058,324888,H849PQ_,5
1059,1046419,H849PQ_,4
1060,554537,HAPPINESSWISHER,5
1061,325043,HAPPINESSWISHER,5
1062,4798711,HAPPINESSWISHER,4
1063,592658,HAPPINESSWISHER,5
1064,2194168,HAPPINESSWISHER,4
1065,1046419,HAPPINESSWISHER,5
1066,1579821,HAPPINESSWISHER,5
1067,1169465,HAPPINESSWISHER,5
1068,592506,HAPPINESSWISHER,5
1069,2293590,HDWhatley,4
1070,324891,HEYSUNG J,4
1071,1831099,HL1LFC,4
1072,4440129,HL1LFC,4
1073,3805413,HL1LFC,3
1074,4427522,HM H,5
1075,1554603,HN0610,5
1076,2194168,HOO0930,5
1077,1549822,HSoh,4
1078,1169465,HUIJEONG K,2
1079,324888,HUIJEONG K,4
1080,3600495,HUIJEONG K,2
1081,324891,HYUN SOO H,3
1082,2194168,HYUNH,5
1083,554303,H_Sura_K,2
1084,8842556,H_Sura_K,3
1085,8798065,H_Sura_K,3
1086,8798065,H_Sura_K,3
1087,3822061,H_Sura_K,2
1088,8842556,H_Sura_K,3
1089,6847900,Ha Y,5
1090,8842556,Ha Y,4
1091,6671988,Ha Y,4
1092,1551271,Ha Y,5
1093,324891,Ha Y,4
1094,320359,Haenabanana,5
1095,2341905,Hailey I,4
1096,553213,Hailey I,3
1097,1643534,HaileySong,5
1098,1604009,Hamcock,1
1099,324888,Hamcock,4
1100,8842556,Han Na L,3
1101,1552278,Han Na L,2
1102,324907,Han S,3
1103,1169465,Hana L,5
1104,2194168,Hana L,4
1105,1957627,Hana L,4
1106,2194168,Hanna L,5
1107,324891,Hanna L,4
1108,2571660,Hanol L,4
1109,554634,Hanol L,4
1110,2194168,Hanol L,1
1111,6656809,Hanol L,4
1112,324888,Hansgom,5
1113,320359,Hansoo B,4
1114,1379963,Harry K,4
1115,324891,Harry N,4
1116,324888,Hary S,5
1117,324891,Hee A,1
1118,1046419,Hee Jae J,4
1119,2194168,Hee Jung P,5
1120,3197992,Hee Soo K,5
1121,324887,Heeje L,5
1122,1169465,Heesu J,5
1123,2519674,Heeyoun K,4
1124,325043,Heeyoun K,5
1125,2194168,Heeyoun K,5
1126,553546,Helen J,4
1127,1958940,Helen J,4
1128,592506,Helen J,4
1129,554303,Helen J,4
1130,324888,Helen J,4
1131,609340,HelloKH,4
1132,1957627,HelloKH,5
1133,4095685,HelloKH,4
1134,554303,HelloKH,4
1135,1552278,HelloPYO,4
1136,2194168,HelloPYO,3
1137,4798715,HelloPYO,4
1138,1958940,HelloPYO,4
1139,553546,HelloPYO,3
1140,592495,HelloPYO,3
1141,4798711,HelloPYO,4
1142,1169465,HelloPYO,3
1143,4798715,HenryKim_kr,5
1144,554582,Heui Ho K,4
1145,324891,Heui Ho K,4
1146,592486,Heui Ho K,3
1147,324907,Heui Ho K,4
1148,1957627,Heui Ho K,4
1149,1842046,Heui Ho K,3
1150,2194168,Heui Ho K,4
1151,3822061,Heui Ho K,4
1152,554551,Heui Ho K,4
1153,554303,Heui Ho K,4
1154,1552278,Hi R,3
1155,1489411,Hiroya222,4
1156,1169465,Hj L,5
1157,2194168,Hj L,5
1158,1842046,Ho Sang Y,3
1159,2194168,Ho Sang Y,5
1160,1169465,Ho Sang Y,4
1161,592658,Ho Sang Y,5
1162,2194168,Hojin K,5
1163,2194168,Holly A,5
1164,4095685,Homin R,5
1165,6671988,Hong H,5
1166,2194168,Hong J,5
1167,1046419,Hong-Joo J,5
1168,8842556,HoonLEE,2
1169,554537,HoonLEE,3
1170,8084014,HosubShin,3
1171,1962594,HosubShin,3
1172,1169465,Hot6,3
1173,324891,Hot6,5
1174,592658,Hot6,5
1175,553546,Hot6,3
1176,8798065,Hot6,5
1177,9582584,Hot6,1
1178,609340,Hot6,5
1179,1604009,Hot6,3
1180,324891,Hot6,5
1181,1962594,Hot6,5
1182,9583000,Hot6,5
1183,554303,Hot6,3
1184,554537,Hot6,3
1185,324888,Hot6,4
1186,1169465,Hs777,4
1187,8737878,Hur Y,5
1188,1675961,Hwa Joong L,3
1189,8630566,Hwajin K,4
1190,324888,Hwanh,5
1191,4094877,Hwansu K,4
1192,8737878,Hwesoo H,4
1193,4084344,Hyang00,5
1194,1418675,Hyang00,4
1195,1169465,Hyang00,4
1196,561808,Hyang00,3
1197,1809989,Hyang00,5
1198,1675961,Hyang00,2
1199,1758805,Hyang00,1
1200,592508,Hyang00,2
1201,2194168,Hyang00,4
1202,1958940,Hyang00,5
1203,553213,Hyang00,4
1204,4798825,Hye Jin L,4
1205,1554603,Hye Jin L,5
1206,12986927,HyeChoi,5
1207,8842556,HyeChoi,5
1208,12459260,HyeChoi,3
1209,554537,HyeChoi,5
1210,561808,HyeChoi,5
1211,1960138,HyeChoi,5
1212,324907,HyeChoi,5
1213,3808315,HyeChoi,5
1214,8798065,HyeChoi,5
1215,2194168,HyeChoi,5
1216,1758805,HyeChoi,5
1217,324890,HyeChoi,5
1218,6656879,HyeChoi,5
1219,1643534,Hyein O,5
1220,6352852,Hyein O,4
1221,324888,Hyejin K,5
1222,2094166,Hyejin K,4
1223,4084344,Hyejin K,4
1224,1551271,Hyek Y,5
1225,324888,Hyek Y,5
1226,554537,HyeonnyKim,4
1227,6960656,HyeonnyKim,5
1228,592486,HyeonnyKim,4
1229,554528,HyeonnyKim,4
1230,1169465,Hyeran708,5
1231,1379963,HyesungKim,4
1232,2194168,HyesungKim,5
1233,4094861,HyesungKim,4
1234,1046419,HyesungKim,4
1235,6656879,HyesungKim,3
1236,590748,HyesungKim,5
1237,324888,HyesungKim,5
1238,1957627,HyesungKim,3
1239,1958940,HyesungKim,4
1240,4798715,HyesungKim,3
1241,592506,HyesungKim,3
1242,1169465,HyesungKim,4
1243,553546,HyesungKim,4
1244,1235392,HyesungKim,4
1245,609340,HyesungKim,4
1246,1552278,HyesungKim,3
1247,324887,HyesungKim,5
1248,6671988,HyesungKim,4
1249,6847900,HyesungKim,3
1250,1766551,HyesungKim,2
1251,1551271,HyesungKim,5
1252,1552278,Hyewon C,4
1253,592506,Hyewon P,4
1254,324891,Hyewon P,4
1255,1604009,Hyewon P,4
1256,554634,Hyewon P,5
1257,2571660,Hyewon P,5
1258,6847900,Hyewon P,5
1259,3322253,Hyewon P,5
1260,592486,Hyewon P,4
1261,1552278,Hyewon P,3
1262,1958940,Hyewon P,2
1263,554528,Hyewon P,5
1264,590748,Hyewon P,5
1265,324890,Hyewon P,4
1266,553546,Hyewon P,2
1267,2194168,Hyewon P,4
1268,324888,Hyewon P,5
1269,8842556,Hyewon P,5
1270,554528,Hyeyoung S,4
1271,553546,Hyeyoung S,4
1272,320359,Hyeyoung S,4
1273,324888,Hyeyoung S,4
1274,2194168,Hyeyoung S,4
1275,1169465,Hyeyoung S,4
1276,3568803,Hyo-Jung K,4
1277,324888,Hyojung P,4
1278,2194168,Hyuck Joon L,4
1279,8842556,Hyuck Joon L,4
1280,2194168,Hyuk C,5
1281,592506,Hyuk C,5
1282,1046419,Hyuk C,4
1283,2194168,Hyun Soo P,5
1284,2194168,Hyung Don K,5
1285,3322253,Hyung Don K,5
1286,1552278,Hyung Don K,4
1287,1554603,Hyungju K,5
1288,10479243,Hyungju K,5
1289,4094861,Hyungju K,5
1290,6671988,Hyunjoon K,3
1291,1551271,Hyunsuk K,5
1292,1169465,Hyunsuk K,5
1293,592495,Hyunsuk K,4
1294,1552278,Hyunsuk K,4
1295,1604009,Hyunsuk K,4
1296,1552278,IAMSSOONG,5
1297,325043,IceBK,5
1298,2203080,Ilikethai,4
1299,2194168,IndianaYB,4
1300,324887,IndianaYB,4
1301,4440129,Inho_Ryan_JEONG,5
1302,324891,Inho_Ryan_JEONG,5
1303,2008729,Inho_Ryan_JEONG,4
1304,3313698,IniLyta,5
1305,7154824,Inseong K,5
1306,553546,Intaek L,3
1307,2008729,Intaek L,4
1308,590748,Intaek L,4
1309,2011401,Intaek L,4
1310,1551271,Intaek L,4
1311,609340,Intaek L,5
1312,554537,Intaek L,3
1313,6656879,Intaek L,3
1314,325043,Intaek L,4
1315,1169465,Intaek L,3
1316,324888,Intaek L,3
1317,592490,Intaek L,4
1318,1379963,Intaek L,4
1319,2194168,Intaek L,3
1320,8737878,Israel A,5
1321,609340,It-will_be_ok,4
1322,554303,It-will_be_ok,5
1323,592658,It-will_be_ok,4
1324,324888,Izzy169,4
1325,553546,Izzy169,3
1326,1169465,Izzy169,5
1327,2194168,Izzy169,5
1328,554528,Izzy169,5
1329,592495,JAEHHYUK,5
1330,4798711,JAEMIN S,5
1331,592486,JAEMIN S,4
1332,1169465,JAEMIN S,4
1333,6847900,JAEMIN S,4
1334,9796664,JAEMIN S,3
1335,4094877,JAEMIN S,4
1336,10897845,JAEMIN S,4
1337,12034029,JAEMIN S,4
1338,553546,JAEMIN S,4
1339,325043,JAEMIN S,4
1340,7891838,JAEMIN S,5
1341,2194168,JAEMIN S,3
1342,8798065,JAEMIN S,4
1343,553546,JAMIE0628,4
1344,1962594,JB1_GPC,4
1345,1643534,JENAH C,3
1346,324888,JEONGKI,5
1347,592490,JHLOVER13,3
1348,8737878,JI 로,5
1349,2194168,JIEUN O,5
1350,3600495,JIEUN O,5
1351,324891,JIEUN O,5
1352,2194168,JINAYOON,5
1353,1604009,JING L,5
1354,6671988,JING L,5
1355,592486,JING L,4
1356,1551271,JING L,5
1357,6847900,JING L,5
1358,553546,JJILONG,3
1359,592486,JJILONG,5
1360,1604009,JJILONG,4
1361,8842556,JJILONG,4
1362,554303,JJILONG,4
1363,2476788,JJILONG,5
1364,502576,JJJY_Mom,5
1365,7154939,JJJY_Mom,4
1366,11928572,JJJY_Mom,5
1367,1552278,JJJY_Mom,5
1368,4798711,JJJY_Mom,5
1369,1235392,JJJY_Mom,5
1370,2173769,JJJY_Mom,4
1371,3694405,JJJY_Mom,5
1372,7118734,JJJY_Mom,2
1373,592506,JJJY_Mom,3
1374,3322253,JJJY_Mom,5
1375,8749178,JJJY_Mom,4
1376,4095486,JJJY_Mom,5
1377,10183192,JJJY_Mom,5
1378,320359,JJJY_Mom,5
1379,324891,JJYY_Kim,4
1380,1958940,JOORI S,3
1381,2194168,JOORI S,4
1382,2194168,JPChung,4
1383,1958940,JPChung,4
1384,1643534,JSMY77,5
1385,1643534,JUNE_HEE,5
1386,1604009,JUSEONG Y,4
1387,9569019,JUSEONG Y,5
1388,10897845,JUSEONG Y,3
1389,592484,JUSEONG Y,5
1390,1958940,JUSEONG Y,4
1391,10758285,JUSEONG Y,5
1392,553213,JUSEONG Y,3
1393,4438686,JUSEONG Y,5
1394,10720451,JUSEONG Y,3
1395,1957627,JUSEONG Y,3
1396,324891,JUSEONG Y,5
1397,1046419,JUSEONG Y,5
1398,592506,JUSEONG Y,5
1399,2571660,JUSEONG Y,4
1400,592658,JUSEONG Y,5
1401,13169763,JUSEONG Y,5
1402,1579821,JUSEONG Y,5
1403,1552278,JUSEONG Y,5
1404,592495,JUSEONG Y,4
1405,1957629,JUSEONG Y,4
1406,6876616,JUSEONG Y,3
1407,4084344,JUSEONG Y,3
1408,4798715,JUSEONG Y,5
1409,1766551,JUSEONG Y,3
1410,609340,JUSEONG Y,5
1411,3805601,JUSEONG Y,5
1412,2194168,JUSEONG Y,5
1413,592486,JUSEONG Y,5
1414,10270564,JUSEONG Y,5
1415,4438706,JUSEONG Y,4
1416,8842556,JUSEONG Y,5
1417,3322253,JUSEONG Y,4
1418,592506,JUSTDOHJ,5
1419,324907,JUSTDOHJ,4
1420,325043,JUSTDOHJ,5
1421,1046419,JUSTDOHJ,5
1422,1379963,JUSTDOHJ,5
1423,592495,JUSTDOHJ,5
1424,324891,JY O,4
1425,1169465,JY O,4
1426,12459260,JYBohemian,5
1427,6671988,Jacque S,4
1428,324891,Jacque S,3
1429,324888,Jacque S,5
1430,1046419,Jacque S,4
1431,592508,Jae Yee K,5
1432,2092468,Jae Yee K,5
1433,9755552,Jae Yee K,4
1434,553546,Jae Yee K,5
1435,8798065,Jae Yee K,2
1436,10020529,Jae Yee K,4
1437,554634,Jae Yee K,5
1438,1551271,Jae Yee K,4
1439,2194168,JaeHyun L,4
1440,3805580,JaeIl K,5
1441,4096226,JaeIl K,4
1442,2571660,JaeIl K,5
1443,1958940,Jaebyung C,3
1444,8693245,Jaegyu P,5
1445,7622540,Jaehwang K,4
1446,2194168,Jaekyoung S,5
1447,325043,Jaekyoung S,5
1448,324891,Jaewon P,3
1449,1046419,Jaewon P,4
1450,2194168,Jaewon P,5
1451,1169465,Jaewook S,4
1452,8842556,Jaeyeon K,5
1453,4094861,Jaeyeon K,5
1454,554582,Jaeyoung L,5
1455,592506,Jaeyoung L,5
1456,324891,Jaeyoung L,5
1457,1552278,Jaeyoung L,3
1458,592506,JamesTheCho,4
1459,554537,Jamhee,3
1460,1551271,JamieHJ,5
1461,324891,Jammmmi,1
1462,1046419,Jamuojisan,4
1463,554303,Jamuojisan,3
1464,6671988,JanuaryMania_2018,4
1465,3805427,Jay B,4
1466,2519674,Jay B,3
1467,592495,Jay C,4
1468,553213,Jay K,4
1469,1604009,JayJang7604,3
1470,592495,JayJang7604,2
1471,1957627,JayJang7604,3
1472,324888,JayJang7604,5
1473,592506,JayJang7604,5
1474,592486,JayJang7604,2
1475,2571660,JayJang7604,4
1476,2194168,JayK1213,5
1477,3322253,Jbiscuit7,5
1478,8077234,JeKwang Y,5
1479,554537,JeKwang Y,4
1480,6847900,JeKwang Y,4
1481,324891,JeKwang Y,3
1482,1604009,JeKwang Y,4
1483,324888,JeKwang Y,4
1484,4798715,Jelsomina,4
1485,609340,Jelsomina,4
1486,8842556,Jelsomina,1
1487,592658,Jelsomina,4
1488,554528,Jelsomina,4
1489,324887,Jelsomina,4
1490,324891,Jelsomina,3
1491,592506,Jelsomina,4
1492,6671988,Jelsomina,4
1493,1379963,Jelsomina,4
1494,592486,Jelsomina,3
1495,1957627,Jelsomina,4
1496,324890,Jelsomina,4
1497,1554603,Jelsomina,4
1498,1383393,Jelsomina,3
1499,554582,Jelsomina,4
1500,590748,Jelsomina,4
1501,1169465,Jelsomina,4
1502,1862191,Jelsomina,4
1503,320359,Jelsomina,5
1504,324888,Jelsomina,4
1505,553546,Jelsomina,3
1506,1604009,Jelsomina,4
1507,1958940,Jelsomina,4
1508,554551,Jelsomina,4
1509,554634,Jelsomina,3
1510,1046419,Jelsomina,2
1511,2194168,Jelsomina,5
1512,4084386,Jen L,3
1513,592506,Jennifee y,5
1514,1552278,Jennifee y,4
1515,6656809,Jennifee y,5
1516,553546,Jennifee y,4
1517,554582,Jeon_Js,5
1518,2194168,Jeong Hun K,4
1519,553546,Jeong Hun K,5
1520,324888,Jeong Hun K,5
1521,1675961,Jeongho Y,5
1522,1552278,Jeongho Y,2
1523,1958940,Jeonghwa Y,3
1524,5924658,Jeonghwa Y,3
1525,554537,Jeonghwa Y,3
1526,1169465,Jeonghwa Y,3
1527,325043,Jerash1999,4
1528,2008729,Jesper_Ahn,5
1529,3871936,Jessica L,5
1530,1169465,Jessica L,4
1531,10288072,Jessica L,4
1532,3871936,Jessica L,4
1533,324887,Jessica L,4
1534,553546,Jessica L,1
1535,2194168,Jessica L,4
1536,1552278,Jhanasi,5
1537,6671988,Jhanasi,3
1538,2194168,Jhanasi,3
1539,1958940,Jhanasi,3
1540,1537022,Jhsan,3
1541,592495,Ji Eun C,4
1542,8842556,Ji Eun C,3
1543,2209195,Ji Hyun K,3
1544,8591974,Ji Hyun K,4
1545,8842556,Ji Hyun K,4
1546,8029067,Ji Hyun K,4
1547,1627541,Ji Hyun K,3
1548,592486,Ji L,5
1549,12309166,JiHyun K,4
1550,6570666,JiYeoN P,3
1551,324891,JiYoung Abigail C,3
1552,1831099,JiYoung J,5
1553,4798711,Jiae C,5
1554,8842556,Jiae C,5
1555,592506,Jiae C,4
1556,1552278,Jiae C,4
1557,324888,Jieun J,4
1558,2194168,Jiho P,3
1559,324891,Jiho P,3
1560,2194168,Jihoon k,5
1561,554537,Jihye A,2
1562,1046419,Jihye A,5
1563,3901448,Jihye A,4
1564,1551271,Jihye K,4
1565,553546,Jihye K,3
1566,3808256,Jihye L,4
1567,554528,Jihye L,4
1568,8737878,Jihye L,5
1569,324888,Jihye L,5
1570,8737878,Jihye M,5
1571,553546,Jihyun J,3
1572,1046419,Jihyun J,4
1573,1169465,Jiinn_S,5
1574,325043,Jiinn_S,5
1575,8737878,Jimmy C,4
1576,7891991,Jimmywhy H,4
1577,1169465,Jin Seok L,5
1578,554528,Jin Seok L,5
1579,592495,Jin Seok L,4
1580,554537,Jin Seok L,4
1581,1604009,Jin Seok L,3
1582,592483,Jin53,3
1583,1379963,Jina J,4
1584,554537,Jina K,5
1585,324907,Jina L,5
1586,1957627,Jina L,4
1587,7154877,Jina L,5
1588,2194168,Jina L,5
1589,592486,Jina P,4
1590,554537,Jingu H,3
1591,554528,Jingu H,4
1592,609340,Jingu H,4
1593,1046419,Jingu H,3
1594,8842556,Jingu H,4
1595,325043,JinhongY,3
1596,1958940,Jinhwan G,4
1597,1958940,Jinkyeong S,4
1598,4798711,Jinny K,5
1599,592506,Jinny K,4
1600,2194168,Jinwoo c,5
1601,324888,Jinwoo c,5
1602,1552278,Jinwoo c,4
1603,6656879,Jinwuk K,4
1604,2194168,Jinyoung K,5
1605,4095502,Jiyeon H,4
1606,1046419,Jiyeon H,5
1607,1169465,Jiyeon H,4
1608,324888,Jiyeon H,5
1609,324891,Jiyeon P,1
1610,4798710,Jiyeon S,5
1611,7891956,Jiyeon S,4
1612,2008729,Jiyeon S,3
1613,592486,Jiyeon S,5
1614,324891,Jiyoon Y,5
1615,324888,Jiyoon Y,5
1616,1169465,Jiyoon Y,5
1617,1046419,Jiyoon Y,5
1618,553546,Jiyoon Y,5
1619,609340,Jiyoon Y,5
1620,592495,Jiyoon Y,5
1621,2194168,Jiyoon Y,5
1622,554582,Jiyoon Y,5
1623,592486,Jiyoon Y,5
1624,1379963,Jiyoon Y,5
1625,1643534,Jiyoung J,5
1626,324888,Jiyoung K,5
1627,2194168,Jiyoung K,5
1628,1169465,Jiyoung K,5
1629,1958940,Jiyoung K,4
1630,554537,Jiyoung K,5
1631,592507,Joan T,5
1632,592515,Jobisan,2
1633,1804662,John K,5
1634,1046419,John_K15125,5
1635,554303,John_K15125,3
1636,8842556,John_K15125,4
1637,3822061,John_K15125,5
1638,3568803,Johnstanno,2
1639,598499,Jongik C,3
1640,325043,Jongik C,5
1641,324888,Jongik C,5
1642,1552278,Jongik C,5
1643,320359,Jongik C,5
1644,1169465,Jongik C,4
1645,553546,Jongik C,4
1646,4798711,Jongsoon J,5
1647,2293590,Jongsungsim47,5
1648,1675961,Jongsungsim47,4
1649,324891,Joohaeng L,1
1650,553213,Joon K,5
1651,2194168,Joon K,5
1652,592486,Joon K,5
1653,609340,Joon K,5
1654,2173769,Joon K,5
1655,325043,Joon K,5
1656,592658,Joon K,5
1657,592520,Joon K,5
1658,3568803,Joon K,4
1659,324907,Joon K,5
1660,9755552,Joon K,5
1661,554537,Joon K,5
1662,598499,Joon K,5
1663,6671988,Joon K,5
1664,8737878,Joseph O,5
1665,1643534,Josephine0617,4
1666,8693245,Ju Hyun Y,3
1667,324891,Ju-yeon Y,4
1668,1675961,Ju-yeon Y,5
1669,4094861,Ju-yeon Y,5
1670,3568803,Ju-yeon Y,3
1671,3322253,Ju-yeon Y,5
1672,4084344,Ju-yeon Y,2
1673,6570666,Ju-yeon Y,3
1674,4798715,Ju-yeon Y,3
1675,1957627,Ju-yeon Y,5
1676,609340,Ju-yeon Y,5
1677,598499,Ju-yeon Y,5
1678,554528,Ju-yeon Y,5
1679,554303,Ju-yeon Y,3
1680,553546,Ju-yeon Y,4
1681,1862191,Ju-yeon Y,3
1682,4095685,Ju-yeon Y,4
1683,3871936,Ju-yeon Y,3
1684,553246,Ju-yeon Y,3
1685,554537,Ju-yeon Y,4
1686,4438505,Ju-yeon Y,5
1687,592484,Ju-yeon Y,3
1688,8798065,Ju-yeon Y,5
1689,2476788,Ju-yeon Y,3
1690,2011401,Ju-yeon Y,4
1691,1440196,Ju-yeon Y,4
1692,2293574,Ju-yeon Y,3
1693,324907,Ju-yeon Y,3
1694,1604009,Ju-yeon Y,4
1695,6671988,Ju-yeon Y,3
1696,592490,Ju-yeon Y,3
1697,592506,Ju-yeon Y,4
1698,1766551,Ju-yeon Y,3
1699,1809989,Ju-yeon Y,5
1700,324887,Ju-yeon Y,5
1701,1046419,Ju-yeon Y,5
1702,1552278,Ju-yeon Y,4
1703,1379963,Ju-yeon Y,4
1704,325043,Ju-yeon Y,4
1705,4798711,Ju-yeon Y,4
1706,554551,Ju-yeon Y,5
1707,554582,Ju-yeon Y,3
1708,1169465,Ju-yeon Y,5
1709,3600495,Ju-yeon Y,2
1710,592495,Ju-yeon Y,4
1711,324888,Ju-yeon Y,5
1712,3901448,Ju-yeon Y,5
1713,6656879,Ju-yeon Y,5
1714,1958940,Ju-yeon Y,3
1715,592658,Ju-yeon Y,4
1716,1960138,Ju-yeon Y,5
1717,8842556,Ju-yeon Y,5
1718,2194168,Ju-yeon Y,5
1719,2571660,Ju-yeon Y,5
1720,7891676,Ju-yeon Y,5
1721,1643534,Ju-yeon Y,2
1722,592486,Ju-yeon Y,3
1723,2203080,JuYeon K,5
1724,592506,Juhee K,5
1725,1990451,Juhee K,5
1726,325043,Juhee K,5
1727,592486,Juhee K,5
1728,324890,Juhee K,5
1729,4798715,Juhee K,5
1730,1990451,Juhee K,4
1731,554528,Juhee K,5
1732,6671988,Juhee K,5
1733,592658,Juhee K,5
1734,2203080,Juhee K,5
1735,3197992,Juhyeong_Jeong,5
1736,1831099,Julia H,4
1737,1169465,Juliasunflower,4
1738,2194168,Juliasunflower,5
1739,325043,Juliasunflower,5
1740,12309166,Julie S,1
1741,2008729,JulsKim80,2
1742,592506,JulsKim80,4
1743,2203080,JulsKim80,4
1744,1169465,JulsKim80,3
1745,1379963,JulsKim80,4
1746,1958940,JulsKim80,5
1747,324888,JulsKim80,5
1748,4094861,JulsKim80,5
1749,553546,JulsKim80,3
1750,1046419,JulsKim80,4
1751,1552278,JulsKim80,5
1752,7154750,JulsKim80,4
1753,1831099,JunY333,5
1754,554537,Juncl,4
1755,1990451,Juncl,4
1756,4235275,June K,5
1757,7891676,June0422,4
1758,8842556,Juney06,4
1759,7717516,Jung J,4
1760,502576,Jung-eun K,2
1761,8693245,JungHwan H,5
1762,2014599,Jung_youn_jung,5
1763,13086792,Junghak L,4
1764,8842556,Junghak L,5
1765,6671988,Junghwa S,5
1766,11772906,Jungim p,5
1767,325043,Jungjay,5
1768,1169465,Jungjin K,5
1769,553546,Jungmin K,2
1770,592486,Jungmin L,5
1771,592658,Jungmin L,5
1772,2194168,Jungsun C,5
1773,2194168,Jungsun C,5
1774,592506,Jungsun C,5
1775,1046419,Junho K,5
1776,554537,Junho K,5
1777,1379963,Junho K,4
1778,6671988,Junho K,3
1779,1552278,Junho K,2
1780,4798715,Junho K,4
1781,554582,Junho K,4
1782,324888,Junho K,5
1783,2194168,Junho K,5
1784,553546,Junho K,1
1785,1169465,Junho K,5
1786,324891,Junho K,3
1787,2094166,Junho K,4
1788,1958940,Junho K,3
1789,325043,Juyeong,5
1790,6352852,Juyoun L,5
1791,1379963,KBR57,4
1792,324887,KBR57,4
1793,1169465,KBR57,4
1794,324907,KBR57,3
1795,2194168,KBR57,5
1796,1958940,KBR57,3
1797,1046419,KBR57,4
1798,325043,KBR57,5
1799,554582,KBR57,4
1800,553546,KBR57,4
1801,609340,KBR57,4
1802,1552278,KBR57,3
1803,590748,KBR57,5
1804,324888,KBR57,5
1805,324891,KBR57,4
1806,1169465,KFC할배,4
1807,325043,KHool_j,5
1808,1169465,KIJOONOH,4
1809,2194168,KIJOONOH,4
1810,2194168,KIMJUNGMIN,5
1811,13138039,KRJune,5
1812,3808305,KRJune,4
1813,1643534,KSOY,4
1814,2194168,KSOY,4
1815,1379963,KWANNEUNG,4
1816,2194168,KWANNEUNG,5
1817,554537,KYUNGEUN K,5
1818,553546,KYUNGHEE J,3
1819,1552278,KYUNGHEE J,4
1820,324888,KYUNGHEE J,5
1821,6671988,KYUNGHEE J,4
1822,8842556,KYUNGHEE J,4
1823,324891,KYUNGHEE J,4
1824,4084344,KYUNGHEE J,4
1825,592506,KYUNGHEE J,4
1826,320359,KYUNGHEE J,5
1827,6656879,KYUNGHEE J,4
1828,4798715,KYUNGHEE J,4
1829,2194168,KYUNGHEE J,5
1830,590748,KYUNGHEE J,4
1831,1169465,KYUNGHEE J,5
1832,1379963,KYUNGHEE J,3
1833,1958940,KYUNGHEE J,4
1834,324887,KYUNGHEE J,4
1835,1643534,KYUNGHWAN J,4
1836,592520,KaYoung60713,5
1837,592506,Kamakanuiahailono,3
1838,10897845,Kang K,1
1839,4095502,Kang S,4
1840,1379963,Kang S,3
1841,553546,Kangorrr,5
1842,1842046,Karl S,5
1843,1604009,Karl-Styner,4
1844,2194168,Karl-Styner,5
1845,1957629,Karl-Styner,4
1846,1960138,Karl-Styner,2
1847,609340,Karl-Styner,4
1848,6656809,Karl-Styner,4
1849,1990451,Karl-Styner,4
1850,561808,Karl-Styner,4
1851,592484,Karl-Styner,5
1852,1862191,Karl-Styner,3
1853,590748,Karl-Styner,4
1854,553546,Karl-Styner,4
1855,3805601,Karl-Styner,3
1856,6847900,Karl-Styner,5
1857,1046419,Karl-Styner,5
1858,1579821,Karl-Styner,4
1859,592495,Karl-Styner,4
1860,2008729,Karl-Styner,4
1861,4084344,Karl-Styner,5
1862,12635586,Karl-Styner,4
1863,2293574,Karl-Styner,4
